flow_duration,total_fwd_packets,total_bwd_packets,total_packets,total_fwd_bytes,total_bwd_bytes,total_bytes,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,flow_bytes_per_s,flow_pkts_per_s,fwd_pkts_per_s,bwd_pkts_per_s,down_up_ratio,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,fwd_header_len,bwd_header_len,avg_pkt_size,fwd_seg_size_avg,bwd_seg_size_avg,protocol,dst_port,src_ip,dst_ip,attack_type,label
0.0006420612335205,2.0,3.0,5.0,195.0,198.0,393.0,105.0,90.0,97.5,7.5,66.0,66.0,66.0,0.0,105.0,66.0,78.6,16.144348856488453,260.64,612091.1518752321,7787.419235053843,3114.967694021537,4672.451541032306,1.5,0.0001605153083801,0.0001963749628282,0.000500202178955,3.0994415283203125e-05,0.0005571842193603,0.0005571842193603,0.0,0.0005571842193603,0.0005571842193603,0.0005850791931152,0.0002925395965576,0.0002386569976806,0.0005311965942382,5.3882598876953125e-05,0.0,0.0,1.0,2.0,5.0,0.0,104.0,156.0,78.6,97.5,66.0,6.0,41150.0,13.107.246.68,192.168.0.194,,0
25.789963006973267,765.0,1276.0,2041.0,63352.0,1650191.0,1713543.0,108.0,71.0,82.81307189542484,7.208225990908409,1294.0,368.0,1293.2531347962383,25.91502930910069,1294.0,71.0,839.5605095541401,586.3190879497305,343770.07289420377,66442.24342379555,79.13931475776606,29.66270249372417,49.47661226404188,1.6679738562091504,0.0126421387289084,0.0251028604072825,0.4231269359588623,3.814697265625e-06,25.789963006973267,0.0337564960824257,0.035857902741772,0.4236748218536377,6.008148193359375e-05,25.744311094284058,0.0201916165445365,0.0324311324727695,0.4234571456909179,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0.0,21420.0,35728.0,839.5605095541401,82.81307189542484,1293.2531347962383,17.0,443.0,192.168.0.194,216.239.32.27,,0
1.811981201171875e-05,2.0,1.0,3.0,108.0,58.0,166.0,54.0,54.0,54.0,0.0,58.0,58.0,58.0,0.0,58.0,54.0,55.333333333333336,1.8856180831641267,3.555555555555556,9161242.94736842,165564.63157894736,110376.42105263156,55188.21052631579,0.5,9.059906005859377e-06,5.0067901611328125e-06,1.4066696166992188e-05,4.0531158447265625e-06,1.811981201171875e-05,1.811981201171875e-05,0.0,1.811981201171875e-05,1.811981201171875e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,80.0,44.0,55.333333333333336,54.0,58.0,6.0,80.0,172.18.0.1,172.18.0.4,synflood,1
4.765974044799805,30.0,30.0,60.0,19534.0,3211.0,22745.0,1374.0,66.0,651.1333333333333,577.0087078102798,288.0,66.0,107.03333333333332,69.06107602855766,1374.0,66.0,379.0833333333333,492.8138016082297,242865.4430555556,4772.371772527226,12.589241870812645,6.294620935406322,6.294620935406322,1.0,0.0807792210983017,0.390809097397637,3.0196330547332764,4.0531158447265625e-06,4.602563858032227,0.1587090985528354,0.5790801371212949,3.186997890472412,1.0967254638671877e-05,4.765974044799805,0.1643439325793036,0.5460623012846223,3.0196330547332764,2.9087066650390625e-05,0.0,2.0,0.0,22.0,59.0,0.0,1568.0,1568.0,379.0833333333333,651.1333333333333,107.03333333333332,6.0,35426.0,151.101.129.91,192.168.0.194,,0
0.0,0.0,1.0,1.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,0.0,66000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,66.0,0.0,66.0,6.0,57108.0,142.250.195.46,192.168.0.194,,0
9.059906005859377e-06,1.0,1.0,2.0,58.0,54.0,112.0,58.0,58.0,58.0,0.0,54.0,54.0,54.0,0.0,58.0,54.0,56.0,2.0,4.0,12362159.157894736,220752.84210526315,110376.42105263156,110376.42105263156,1.0,9.059906005859377e-06,0.0,9.059906005859377e-06,9.059906005859377e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.0,40.0,56.0,58.0,54.0,6.0,1625.0,172.18.0.1,172.18.0.4,portscan,1
0.3459620475769043,1.0,1.0,2.0,90.0,90.0,180.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,0.0,520.288283818148,5.780980931312755,2.8904904656563777,2.8904904656563777,1.0,0.3459620475769043,0.0,0.3459620475769043,0.3459620475769043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,90.0,90.0,90.0,17.0,123.0,10.130.121.245,185.125.190.56,,0
0.716407060623169,1.0,1.0,2.0,130.0,74.0,204.0,130.0,130.0,130.0,0.0,74.0,74.0,74.0,0.0,130.0,74.0,102.0,28.0,784.0,284.7543124750194,2.791708945833524,1.3958544729167617,1.3958544729167617,1.0,0.716407060623169,0.0,0.716407060623169,0.716407060623169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,102.0,130.0,74.0,17.0,34295.0,10.130.121.109,10.130.121.245,,0
0.0025360584259033,1.0,1.0,2.0,173.0,76.0,249.0,173.0,173.0,173.0,0.0,76.0,76.0,76.0,0.0,173.0,76.0,124.5,48.5,2352.25,98183.85785465829,788.6253642944439,394.312682147222,394.312682147222,1.0,0.0025360584259033,0.0,0.0025360584259033,0.0025360584259033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,124.5,173.0,76.0,17.0,38485.0,192.168.0.1,192.168.0.194,,0
1.9073486328125e-05,2.0,1.0,3.0,108.0,58.0,166.0,54.0,54.0,54.0,0.0,58.0,58.0,58.0,0.0,58.0,54.0,55.333333333333336,1.8856180831641267,3.555555555555556,8703180.8,157286.4,104857.6,52428.8,0.5,9.5367431640625e-06,4.529953002929688e-06,1.4066696166992188e-05,5.0067901611328125e-06,1.9073486328125e-05,1.9073486328125e-05,0.0,1.9073486328125e-05,1.9073486328125e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,80.0,44.0,55.333333333333336,54.0,58.0,6.0,80.0,172.18.0.1,172.18.0.4,synflood,1
